CO,PM2.5,PM10,TSP,Slope,Air volume,Distance
0,0.2,0.3,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.2,0,2.9,150
0,0.1,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.3,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.2,0.2,0.2,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.2,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
0,0.1,0.1,0.1,0,2.9,150
